date;region;new_visitors;returning_visitors
2021-04-21;Piazza Rossini (Palazzo Malvezzi);943;6900
2021-04-22;Piazza Rossini (Palazzo Malvezzi);905;7103
2021-04-23;Piazza Rossini (Palazzo Malvezzi);1143;7828
2021-04-25;Piazza Rossini (Palazzo Malvezzi);809;3796
2021-04-29;Piazza Rossini (Palazzo Malvezzi);1280;8057
2021-04-30;Piazza Rossini (Palazzo Malvezzi);1838;8372
2021-04-06;2 Torri (Inizio Portico Via Zamboni);358;2921
2021-04-08;2 Torri (Inizio Portico Via Zamboni);478;3923
2021-04-18;2 Torri (Inizio Portico Via Zamboni);813;3024
2021-04-19;2 Torri (Inizio Portico Via Zamboni);913;5651
2021-04-24;2 Torri (Inizio Portico Via Zamboni);2044;5035
2021-04-25;2 Torri (Inizio Portico Via Zamboni);1148;3863
2021-04-26;2 Torri (Inizio Portico Via Zamboni);1694;5821
2021-04-28;2 Torri (Inizio Portico Via Zamboni);1480;6458
2021-04-29;2 Torri (Inizio Portico Via Zamboni);1363;6441
2019-07-11;Porta San Donato;6732;22984
2019-07-12;Porta San Donato;5789;22209
2019-07-14;Porta San Donato;3947;13956
2019-07-17;Porta San Donato;6042;23414
2019-07-19;Porta San Donato;5528;20914
2019-07-21;Porta San Donato;3893;12822
2019-07-30;Porta San Donato;3629;17305
2019-07-05;Piazza Puntoni (Via Zamboni);2012;8386
2019-07-08;Piazza Puntoni (Via Zamboni);2607;8855
2019-07-11;Piazza Puntoni (Via Zamboni);3385;9561
2019-07-16;Piazza Puntoni (Via Zamboni);2315;8373
2019-07-17;Piazza Puntoni (Via Zamboni);2491;8752
2019-07-18;Piazza Puntoni (Via Zamboni);3132;8376
2019-07-19;Piazza Puntoni (Via Zamboni);2168;7221
2019-07-26;Piazza Puntoni (Via Zamboni);1802;6202
2019-07-29;Piazza Puntoni (Via Zamboni);1420;4810
2019-07-03;Via San Giacomo;3745;10550
2019-07-05;Via San Giacomo;2917;11195
2019-07-07;Via San Giacomo;2666;6606
2019-07-10;Via San Giacomo;4276;12341
2019-07-13;Via San Giacomo;2652;7706
2019-07-27;Via San Giacomo;1999;4643
2019-07-04;Piazza Scaravilli;2319;7764
2019-07-06;Piazza Scaravilli;0;0
2019-07-07;Piazza Scaravilli;0;0
2019-07-09;Piazza Scaravilli;0;0
2019-07-11;Piazza Scaravilli;0;0
2019-07-14;Piazza Scaravilli;0;0
2019-07-18;Piazza Scaravilli;0;0
2019-07-22;Piazza Scaravilli;1221;4559
2019-07-23;Piazza Scaravilli;1329;4952
2019-07-25;Piazza Scaravilli;1770;5240
2019-07-26;Piazza Scaravilli;1617;4406
2019-07-01;Palazzo Poggi;1630;6818
2019-07-02;Palazzo Poggi;2617;8318
2019-07-03;Palazzo Poggi;2035;7315
2019-07-04;Palazzo Poggi;2216;7839
2019-07-05;Palazzo Poggi;0;0
2019-07-13;Palazzo Poggi;0;0
2019-07-16;Palazzo Poggi;2022;7301
2019-07-19;Palazzo Poggi;1700;5080
2019-07-23;Palazzo Poggi;1371;5360
2019-07-24;Palazzo Poggi;1192;4720
2019-07-25;Palazzo Poggi;1989;5580
2019-07-28;Palazzo Poggi;0;0
2019-07-29;Palazzo Poggi;1393;4054
2019-07-30;Palazzo Poggi;1024;3835
2019-07-01;Via Del Guasto;0;0
2019-07-05;Via Del Guasto;0;0
2019-07-14;Via Del Guasto;816;2862
2019-07-19;Via Del Guasto;1050;4585
2019-07-21;Via Del Guasto;604;2198
2019-07-24;Via Del Guasto;623;3444
2019-07-26;Via Del Guasto;903;3106
2019-07-28;Via Del Guasto;570;1621
2019-07-30;Via Del Guasto;624;2585
2019-07-01;Piazza Verdi;3871;12548
2019-07-07;Piazza Verdi;6037;10412
2019-07-09;Piazza Verdi;4664;14352
2019-07-12;Piazza Verdi;4839;14951
2019-07-14;Piazza Verdi;3752;9389
2019-07-15;Piazza Verdi;3325;11357
2019-07-19;Piazza Verdi;5994;13111
2019-07-20;Piazza Verdi;3991;10166
2019-07-01;Facoltà Di Giurisprudenza;3046;9938
2019-07-02;Facoltà Di Giurisprudenza;4011;11350
2019-07-06;Facoltà Di Giurisprudenza;4227;9456
2019-07-08;Facoltà Di Giurisprudenza;4382;10906
2019-07-09;Facoltà Di Giurisprudenza;4274;11416
2019-07-10;Facoltà Di Giurisprudenza;5315;12285
2019-07-12;Facoltà Di Giurisprudenza;4538;11983
2019-07-13;Facoltà Di Giurisprudenza;5242;10336
2019-07-14;Facoltà Di Giurisprudenza;4160;8039
2019-07-15;Facoltà Di Giurisprudenza;3790;9387
2019-07-18;Facoltà Di Giurisprudenza;4649;11689
2019-07-21;Facoltà Di Giurisprudenza;3291;6839
2019-07-23;Facoltà Di Giurisprudenza;3877;9130
2019-07-28;Facoltà Di Giurisprudenza;3969;6357
2019-07-29;Facoltà Di Giurisprudenza;3546;7643
2019-07-30;Facoltà Di Giurisprudenza;2984;7462
2019-07-31;Facoltà Di Giurisprudenza;2718;7264
2019-07-02;Piazza Rossini (Palazzo Malvezzi);4271;13107
2019-07-04;Piazza Rossini (Palazzo Malvezzi);4329;13301
2019-07-10;Piazza Rossini (Palazzo Malvezzi);4780;13675
2019-07-12;Piazza Rossini (Palazzo Malvezzi);4155;13202
2019-07-21;Piazza Rossini (Palazzo Malvezzi);2624;6833
2019-07-22;Piazza Rossini (Palazzo Malvezzi);2758;9759
2019-07-27;Piazza Rossini (Palazzo Malvezzi);2991;6589
2019-07-29;Piazza Rossini (Palazzo Malvezzi);2910;8015
2019-07-31;Piazza Rossini (Palazzo Malvezzi);2983;7711
2019-07-02;2 Torri (Inizio Portico Via Zamboni);4382;9960
2019-07-03;2 Torri (Inizio Portico Via Zamboni);3840;9424
2019-07-05;2 Torri (Inizio Portico Via Zamboni);5562;10845
2019-07-09;2 Torri (Inizio Portico Via Zamboni);4753;10189
2019-07-11;2 Torri (Inizio Portico Via Zamboni);6484;11660
2019-07-14;2 Torri (Inizio Portico Via Zamboni);5111;7791
2019-07-18;2 Torri (Inizio Portico Via Zamboni);5351;11154
2019-07-24;2 Torri (Inizio Portico Via Zamboni);3787;9306
2019-07-27;2 Torri (Inizio Portico Via Zamboni);5280;6975
2019-07-30;2 Torri (Inizio Portico Via Zamboni);4055;8079
2019-07-31;2 Torri (Inizio Portico Via Zamboni);3749;7703
2019-09-03;Porta San Donato;8343;16286
2019-09-08;Porta San Donato;7014;14321
2019-09-10;Porta San Donato;8005;20866
2019-09-11;Porta San Donato;7425;20734
2019-09-13;Porta San Donato;8113;23109
2019-09-14;Porta San Donato;8875;20150
2019-09-16;Porta San Donato;7977;23170
2019-09-23;Porta San Donato;8107;25825
2019-09-01;Piazza Puntoni (Via Zamboni);1391;2791
2019-09-07;Piazza Puntoni (Via Zamboni);2380;4642
2019-09-08;Piazza Puntoni (Via Zamboni);2182;4208
2019-09-10;Piazza Puntoni (Via Zamboni);3991;7805
2019-09-11;Piazza Puntoni (Via Zamboni);3190;7961
2019-09-23;Piazza Puntoni (Via Zamboni);3694;10963
2019-09-30;Piazza Puntoni (Via Zamboni);2317;12572
2019-09-02;Via San Giacomo;4875;6417
2019-09-04;Via San Giacomo;5150;8706
2019-09-05;Via San Giacomo;5433;9542
2019-09-06;Via San Giacomo;4840;8371
2019-09-11;Via San Giacomo;5776;11100
2019-09-12;Via San Giacomo;5800;12398
2019-09-26;Via San Giacomo;3571;20278
2019-09-29;Via San Giacomo;3925;11616
2019-09-01;Piazza Scaravilli;1241;2024
2019-09-04;Piazza Scaravilli;3243;5324
2019-09-11;Piazza Scaravilli;4045;6962
2019-09-14;Piazza Scaravilli;2301;4776
2019-09-17;Piazza Scaravilli;6237;10505
2019-09-18;Piazza Scaravilli;4197;10687
2019-09-23;Piazza Scaravilli;5222;12595
2019-09-27;Piazza Scaravilli;5627;16488
2019-09-28;Piazza Scaravilli;3300;8893
2019-09-29;Piazza Scaravilli;2087;5740
2019-09-09;Palazzo Poggi;4616;7074
2019-09-11;Palazzo Poggi;3926;8296
2019-09-12;Palazzo Poggi;3872;8734
2019-09-16;Palazzo Poggi;4724;10277
2019-09-19;Palazzo Poggi;4027;11646
2019-09-21;Palazzo Poggi;0;0
2019-09-27;Palazzo Poggi;3512;14522
2019-09-28;Palazzo Poggi;588;2237
2019-09-01;Via Del Guasto;781;1527
2019-09-02;Via Del Guasto;1987;2935
2019-09-03;Via Del Guasto;1743;3493
2019-09-05;Via Del Guasto;2069;4159
2019-09-10;Via Del Guasto;2521;5194
2019-09-13;Via Del Guasto;1837;5328
2019-09-14;Via Del Guasto;1532;4072
2019-09-18;Via Del Guasto;1971;7233
2019-09-20;Via Del Guasto;2627;6867
2019-09-21;Via Del Guasto;1544;4768
2019-09-28;Via Del Guasto;2285;7285
2019-09-29;Via Del Guasto;1408;5264
2019-09-30;Via Del Guasto;1769;10401
2019-09-05;Piazza Verdi;7058;11663
2019-09-08;Piazza Verdi;6030;9892
2019-09-14;Piazza Verdi;8173;14347
2019-09-17;Piazza Verdi;7497;17786
2019-09-18;Piazza Verdi;6477;18569
2019-09-22;Piazza Verdi;7194;12223
2019-09-23;Piazza Verdi;7900;19544
2019-09-26;Piazza Verdi;7494;24079
2019-09-27;Piazza Verdi;12283;29560
2019-09-28;Piazza Verdi;10455;23918
2019-09-30;Piazza Verdi;5615;22942
2019-09-01;Facoltà Di Giurisprudenza;4733;5961
2019-09-04;Facoltà Di Giurisprudenza;5915;9300
2019-09-06;Facoltà Di Giurisprudenza;5159;8840
2019-09-12;Facoltà Di Giurisprudenza;6603;12675
2019-09-13;Facoltà Di Giurisprudenza;6262;12877
2019-09-17;Facoltà Di Giurisprudenza;5822;14308
2019-09-19;Facoltà Di Giurisprudenza;5506;13796
2019-09-23;Facoltà Di Giurisprudenza;5686;14677
2019-09-24;Facoltà Di Giurisprudenza;5420;17493
2019-09-25;Facoltà Di Giurisprudenza;5442;17676
2019-09-30;Facoltà Di Giurisprudenza;4755;17179
2019-09-03;Piazza Rossini (Palazzo Malvezzi);5726;9490
2019-09-04;Piazza Rossini (Palazzo Malvezzi);5907;10495
2019-09-09;Piazza Rossini (Palazzo Malvezzi);5215;10773
2019-09-11;Piazza Rossini (Palazzo Malvezzi);6007;13100
2019-09-12;Piazza Rossini (Palazzo Malvezzi);6279;14426
2019-09-17;Piazza Rossini (Palazzo Malvezzi);5654;16557
2019-09-19;Piazza Rossini (Palazzo Malvezzi);5129;15931
2019-09-21;Piazza Rossini (Palazzo Malvezzi);7540;15925
2019-09-22;Piazza Rossini (Palazzo Malvezzi);5557;10965
2019-09-23;Piazza Rossini (Palazzo Malvezzi);5988;17227
2019-09-29;Piazza Rossini (Palazzo Malvezzi);6870;16858
2019-09-02;2 Torri (Inizio Portico Via Zamboni);6188;7443
2019-09-03;2 Torri (Inizio Portico Via Zamboni);6553;8472
2019-09-04;2 Torri (Inizio Portico Via Zamboni);6729;8887
2019-09-05;2 Torri (Inizio Portico Via Zamboni);6411;9245
2019-09-06;2 Torri (Inizio Portico Via Zamboni);5607;8614
2019-09-08;2 Torri (Inizio Portico Via Zamboni);7303;8185
2019-09-16;2 Torri (Inizio Portico Via Zamboni);5826;11363
2019-09-18;2 Torri (Inizio Portico Via Zamboni);5911;12217
2019-09-20;2 Torri (Inizio Portico Via Zamboni);6534;13244
2019-09-22;2 Torri (Inizio Portico Via Zamboni);6564;9763
2019-09-26;2 Torri (Inizio Portico Via Zamboni);5523;15186
2019-09-30;2 Torri (Inizio Portico Via Zamboni);5438;14163
2019-10-02;Porta San Donato;5929;29762
2019-10-04;Porta San Donato;6295;24198
2019-10-05;Porta San Donato;7500;26400
2019-10-06;Porta San Donato;6791;20750
2019-10-07;Porta San Donato;5200;28132
2019-10-12;Porta San Donato;8800;30599
2019-10-13;Porta San Donato;6260;22264
2019-10-15;Porta San Donato;5045;29918
2019-10-18;Porta San Donato;6321;32856
2019-10-26;Porta San Donato;8211;31722
2019-10-27;Porta San Donato;5881;23499
2019-10-29;Porta San Donato;5803;32180
2019-10-07;Piazza Puntoni (Via Zamboni);2481;12237
2019-10-10;Piazza Puntoni (Via Zamboni);2486;13670
2019-10-14;Piazza Puntoni (Via Zamboni);2383;12889
2019-10-15;Piazza Puntoni (Via Zamboni);2354;13319
2019-10-25;Piazza Puntoni (Via Zamboni);2394;13787
2019-10-02;Via San Giacomo;5486;22232
2019-10-03;Via San Giacomo;4451;22051
2019-10-08;Via San Giacomo;4769;21911
2019-10-09;Via San Giacomo;5187;23882
2019-10-12;Via San Giacomo;5574;15705
2019-10-17;Via San Giacomo;4442;23097
2019-10-18;Via San Giacomo;5142;22550
2019-10-24;Via San Giacomo;4298;20720
2019-10-27;Via San Giacomo;5842;13274
2019-10-02;Piazza Scaravilli;4060;15708
2019-10-03;Piazza Scaravilli;3280;14804
2019-10-09;Piazza Scaravilli;4127;16986
2019-10-11;Piazza Scaravilli;4164;15015
2019-10-14;Piazza Scaravilli;3107;14671
2019-10-19;Piazza Scaravilli;3194;9890
2019-10-21;Piazza Scaravilli;2777;14097
2019-10-30;Piazza Scaravilli;4011;13834
2019-10-01;Palazzo Poggi;3327;19004
2019-10-13;Palazzo Poggi;0;0
2019-10-14;Palazzo Poggi;3020;17040
2019-10-16;Palazzo Poggi;3295;18722
2019-10-18;Palazzo Poggi;2431;15550
2019-10-19;Palazzo Poggi;0;0
2019-10-21;Palazzo Poggi;2660;16268
2019-10-22;Palazzo Poggi;2843;16406
2019-10-23;Palazzo Poggi;2618;17387
2019-10-24;Palazzo Poggi;1901;15608
2019-10-25;Palazzo Poggi;2779;14428
2019-10-27;Palazzo Poggi;0;0
2019-10-28;Palazzo Poggi;2963;16809
2019-10-29;Palazzo Poggi;2632;17260
2019-10-31;Palazzo Poggi;2767;13588
2019-10-01;Via Del Guasto;1548;11621
2019-10-05;Via Del Guasto;1683;5732
2019-10-08;Via Del Guasto;1771;11267
2019-10-11;Via Del Guasto;1590;10298
2019-10-14;Via Del Guasto;1236;10817
2019-10-16;Via Del Guasto;1732;13064
2019-10-17;Via Del Guasto;1878;12667
2019-10-22;Via Del Guasto;1147;12643
2019-10-23;Via Del Guasto;1870;12760
2019-10-29;Via Del Guasto;1243;13031
2019-10-06;Piazza Verdi;7164;16911
2019-10-12;Piazza Verdi;11692;23935
2019-10-13;Piazza Verdi;7233;18039
2019-10-16;Piazza Verdi;4810;26775
2019-10-23;Piazza Verdi;6389;25861
2019-10-27;Piazza Verdi;6472;20120
2019-10-28;Piazza Verdi;5123;23994
2019-10-01;Facoltà Di Giurisprudenza;5334;18612
2019-10-05;Facoltà Di Giurisprudenza;8900;17119
2019-10-07;Facoltà Di Giurisprudenza;3772;15899
2019-10-09;Facoltà Di Giurisprudenza;6069;19223
2019-10-12;Facoltà Di Giurisprudenza;9391;19123
2019-10-15;Facoltà Di Giurisprudenza;3825;16633
2019-10-16;Facoltà Di Giurisprudenza;4141;19151
2019-10-19;Facoltà Di Giurisprudenza;9527;20349
2019-10-20;Facoltà Di Giurisprudenza;6117;15298
2019-10-21;Facoltà Di Giurisprudenza;4020;16487
2019-10-22;Facoltà Di Giurisprudenza;3530;17358
2019-10-24;Facoltà Di Giurisprudenza;3410;16319
2019-10-04;Piazza Rossini (Palazzo Malvezzi);6370;15913
2019-10-10;Piazza Rossini (Palazzo Malvezzi);4844;22850
2019-10-12;Piazza Rossini (Palazzo Malvezzi);9068;21269
2019-10-13;Piazza Rossini (Palazzo Malvezzi);6089;16316
2019-10-17;Piazza Rossini (Palazzo Malvezzi);4739;23028
2019-10-19;Piazza Rossini (Palazzo Malvezzi);9163;22503
2019-10-20;Piazza Rossini (Palazzo Malvezzi);5376;15878
2019-10-24;Piazza Rossini (Palazzo Malvezzi);3101;19476
2019-10-25;Piazza Rossini (Palazzo Malvezzi);5252;22665
2019-10-31;Piazza Rossini (Palazzo Malvezzi);4685;20170
2019-10-02;2 Torri (Inizio Portico Via Zamboni);5368;14517
2019-10-03;2 Torri (Inizio Portico Via Zamboni);5922;14912
2019-10-05;2 Torri (Inizio Portico Via Zamboni);10410;15273
2019-10-09;2 Torri (Inizio Portico Via Zamboni);5136;14977
2019-10-12;2 Torri (Inizio Portico Via Zamboni);12171;17695
2019-10-24;2 Torri (Inizio Portico Via Zamboni);3909;13498
2019-10-26;2 Torri (Inizio Portico Via Zamboni);10676;18025
2019-10-29;2 Torri (Inizio Portico Via Zamboni);4269;14496
2019-10-31;2 Torri (Inizio Portico Via Zamboni);54;1130
2019-11-01;Porta San Donato;8796;24815
2019-11-02;Porta San Donato;7600;24154
2019-11-07;Porta San Donato;5031;32961
2019-11-11;Porta San Donato;3641;27824
2019-11-12;Porta San Donato;4273;26858
2019-11-13;Porta San Donato;4384;30594
2019-11-16;Porta San Donato;6992;29380
2019-11-20;Porta San Donato;4084;29883
2019-11-21;Porta San Donato;4387;29877
2019-11-22;Porta San Donato;5079;31350
2019-11-23;Porta San Donato;7628;32123
2019-11-25;Porta San Donato;3806;28358
2019-11-28;Porta San Donato;6153;32085
2019-11-29;Porta San Donato;5889;30388
2019-11-04;Piazza Puntoni (Via Zamboni);1347;11618
2019-11-05;Piazza Puntoni (Via Zamboni);1485;12004
2019-11-08;Piazza Puntoni (Via Zamboni);2061;11849
2019-11-10;Piazza Puntoni (Via Zamboni);1867;6865
2019-11-12;Piazza Puntoni (Via Zamboni);1407;10676
2019-11-13;Piazza Puntoni (Via Zamboni);1504;13256
2019-11-17;Piazza Puntoni (Via Zamboni);1812;6486
2019-11-18;Piazza Puntoni (Via Zamboni);981;10902
2019-11-30;Piazza Puntoni (Via Zamboni);2273;7905
2019-11-04;Via San Giacomo;2681;16992
2019-11-05;Via San Giacomo;2815;18621
2019-11-07;Via San Giacomo;3567;20921
2019-11-08;Via San Giacomo;4594;18333
2019-11-09;Via San Giacomo;4271;13841
2019-11-14;Via San Giacomo;3922;22782
2019-11-15;Via San Giacomo;3894;18532
2019-11-17;Via San Giacomo;3164;10251
2019-11-19;Via San Giacomo;3097;19721
2019-11-22;Via San Giacomo;2857;20533
2019-11-23;Via San Giacomo;4661;15014
2019-11-26;Via San Giacomo;2110;20659
2019-11-29;Via San Giacomo;4339;20078
2019-11-19;Piazza Scaravilli;0;0
2019-11-26;Piazza Scaravilli;0;0
2019-11-28;Piazza Scaravilli;0;0
2019-11-29;Piazza Scaravilli;0;0
2019-11-01;Palazzo Poggi;0;0
2019-11-03;Palazzo Poggi;0;0
2019-11-12;Palazzo Poggi;1459;15079
2019-11-13;Palazzo Poggi;2099;16985
2019-11-17;Palazzo Poggi;0;0
2019-11-19;Palazzo Poggi;2515;15837
2019-11-21;Palazzo Poggi;2301;17613
2019-11-28;Palazzo Poggi;3172;17546
2019-11-01;Via Del Guasto;2296;6085
2019-11-03;Via Del Guasto;982;4108
2019-11-06;Via Del Guasto;1395;10429
2019-11-08;Via Del Guasto;1311;9203
2019-11-17;Via Del Guasto;1218;4853
2019-11-21;Via Del Guasto;900;11234
2019-11-22;Via Del Guasto;1309;10016
2019-11-25;Via Del Guasto;807;10096
2019-11-05;Piazza Verdi;4461;20800
2019-11-10;Piazza Verdi;8447;18399
2019-11-14;Piazza Verdi;5215;25471
2019-11-16;Piazza Verdi;7613;20377
2019-11-19;Piazza Verdi;3978;21359
2019-11-27;Piazza Verdi;3512;22325
2019-11-30;Piazza Verdi;5976;19773
2019-11-02;Facoltà Di Giurisprudenza;8960;15169
2019-11-04;Facoltà Di Giurisprudenza;3144;14865
2019-11-07;Facoltà Di Giurisprudenza;3964;16930
2019-11-14;Facoltà Di Giurisprudenza;4416;18726
2019-11-17;Facoltà Di Giurisprudenza;5170;13022
2019-11-26;Facoltà Di Giurisprudenza;2607;16849
2019-11-29;Facoltà Di Giurisprudenza;4860;17980
2019-11-30;Facoltà Di Giurisprudenza;6417;16408
2019-11-07;Piazza Rossini (Palazzo Malvezzi);4231;20611
2019-11-15;Piazza Rossini (Palazzo Malvezzi);4095;18982
2019-11-17;Piazza Rossini (Palazzo Malvezzi);4712;13754
2019-11-21;Piazza Rossini (Palazzo Malvezzi);2833;20581
2019-11-01;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-02;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-09;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-10;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-13;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-14;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-15;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-16;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-21;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-22;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-23;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-24;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-27;2 Torri (Inizio Portico Via Zamboni);0;0
2019-11-30;2 Torri (Inizio Portico Via Zamboni);0;0
2020-01-03;Porta San Donato;3692;15323
2020-01-06;Porta San Donato;3316;13650
2020-01-07;Porta San Donato;2614;18125
2020-01-09;Porta San Donato;3764;19825
2020-01-10;Porta San Donato;3548;21291
2020-01-12;Porta San Donato;2853;15716
2020-01-15;Porta San Donato;3092;20067
2020-01-20;Porta San Donato;3102;19662
2020-01-23;Porta San Donato;3045;20534
2020-01-24;Porta San Donato;3843;22914
2020-01-03;Piazza Puntoni (Via Zamboni);1270;4002
2020-01-04;Piazza Puntoni (Via Zamboni);1613;4350
2020-01-08;Piazza Puntoni (Via Zamboni);981;6897
2020-01-10;Piazza Puntoni (Via Zamboni);1037;7866
2020-01-11;Piazza Puntoni (Via Zamboni);1102;6232
2020-01-12;Piazza Puntoni (Via Zamboni);703;4253
2020-01-14;Piazza Puntoni (Via Zamboni);1055;7709
2020-01-15;Piazza Puntoni (Via Zamboni);990;7977
2020-01-18;Piazza Puntoni (Via Zamboni);1141;5439
2020-01-21;Piazza Puntoni (Via Zamboni);1485;8010
2020-01-04;Via San Giacomo;2674;5739
2020-01-07;Via San Giacomo;1680;8423
2020-01-09;Via San Giacomo;1637;10544
2020-01-14;Via San Giacomo;1894;11921
2020-01-15;Via San Giacomo;1324;11388
2020-01-18;Via San Giacomo;2038;8835
2020-01-20;Via San Giacomo;1545;10611
2020-01-24;Via San Giacomo;2163;12768
2020-01-01;Piazza Scaravilli;0;0
2020-01-02;Piazza Scaravilli;0;0
2020-01-05;Piazza Scaravilli;0;0
2020-01-10;Piazza Scaravilli;0;0
2020-01-12;Piazza Scaravilli;0;0
2020-01-22;Piazza Scaravilli;1145;7640
2020-01-28;Piazza Scaravilli;0;0
2020-01-31;Piazza Scaravilli;0;0
2020-01-01;Palazzo Poggi;2656;6121
2020-01-03;Palazzo Poggi;1833;4076
2020-01-06;Palazzo Poggi;996;3448
2020-01-07;Palazzo Poggi;1313;6027
2020-01-16;Palazzo Poggi;1300;9470
2020-01-20;Palazzo Poggi;1016;7887
2020-01-28;Palazzo Poggi;1387;9604
2020-01-01;Via Del Guasto;1473;3879
2020-01-02;Via Del Guasto;1027;2186
2020-01-08;Via Del Guasto;532;5126
2020-01-09;Via Del Guasto;650;5645
2020-01-10;Via Del Guasto;634;5946
2020-01-15;Via Del Guasto;1016;6362
2020-01-20;Via Del Guasto;785;5767
2020-01-23;Via Del Guasto;635;6540
2020-01-25;Via Del Guasto;1125;5138
2020-01-28;Via Del Guasto;916;6356
2020-01-29;Via Del Guasto;1025;6459
2020-01-30;Via Del Guasto;625;6354
2020-01-31;Via Del Guasto;873;6317
2020-01-04;Piazza Verdi;4782;9588
2020-01-05;Piazza Verdi;4025;8704
2020-01-07;Piazza Verdi;1728;9694
2020-01-09;Piazza Verdi;2336;12504
2020-01-13;Piazza Verdi;2292;13295
2020-01-14;Piazza Verdi;2254;13685
2020-01-15;Piazza Verdi;2117;13523
2020-01-16;Piazza Verdi;2463;14344
2020-01-22;Piazza Verdi;2757;14354
2020-01-25;Piazza Verdi;4618;15255
2020-01-27;Piazza Verdi;2988;13633
2020-01-04;Facoltà Di Giurisprudenza;5935;9274
2020-01-08;Facoltà Di Giurisprudenza;2119;9234
2020-01-11;Facoltà Di Giurisprudenza;4447;13097
2020-01-15;Facoltà Di Giurisprudenza;2219;10885
2020-01-16;Facoltà Di Giurisprudenza;2599;11583
2020-01-21;Facoltà Di Giurisprudenza;2460;11187
2020-01-04;Piazza Rossini (Palazzo Malvezzi);4684;8484
2020-01-05;Piazza Rossini (Palazzo Malvezzi);4213;7685
2020-01-06;Piazza Rossini (Palazzo Malvezzi);1935;6053
2020-01-08;Piazza Rossini (Palazzo Malvezzi);1854;10058
2020-01-09;Piazza Rossini (Palazzo Malvezzi);1650;11207
2020-01-12;Piazza Rossini (Palazzo Malvezzi);2757;9922
2020-01-15;Piazza Rossini (Palazzo Malvezzi);1801;12071
2020-01-17;Piazza Rossini (Palazzo Malvezzi);2143;13411
2020-01-22;Piazza Rossini (Palazzo Malvezzi);2024;12726
2020-01-26;Piazza Rossini (Palazzo Malvezzi);3915;11693
2020-01-29;Piazza Rossini (Palazzo Malvezzi);2304;13538
2020-01-30;Piazza Rossini (Palazzo Malvezzi);2224;12780
2020-01-31;Piazza Rossini (Palazzo Malvezzi);2947;13946
